bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[101.3, 20.3]",,,,,,,,,,,,3.851231,,,,,,,,,,,,,a4550c33-eb0b-46f6-a143-cf74fff20d4c,303,,"[100.3, 20.0]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,11,Barcelona,217,"['0310c432-ded1-498e-b501-f488a96684da', '05377411-41c5-4ed9-b93b-5f184aa0adcc', 'ca51bd87-b319-494e-b743-ba1c562d6953', 'f71d9cb1-11a9-4561-acad-2d536febbb5f']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.481,Carry,True,2020/2021
,,,,,"[25.3, 50.9]",,,,,,,,,,,,1.283314,,,,,,,,,,,,,f081569d-85ac-4275-bc4b-57d775a331f0,308,,"[19.2, 48.5]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,12,Levante UD,221,"['088682f4-8641-4ab5-b755-7dd7c4e3d6d8', '8ae432ca-47ad-4ef6-a39c-74cc5c34cbf5', 'd2d5c736-46c6-4ff9-868a-880895c23ffe']",17,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:17.203,Carry,True,2020/2021
,,,,,"[27.0, 50.5]",,,,,,,,,,,,0.820837,,,,,,,,,,,,,1c53180b-8daf-4f3a-b4f1-05df04827594,314,,"[26.2, 50.7]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Right Defensive Midfield,12,Levante UD,221,"['142d1abd-58b7-4406-95d0-6bb0dd909abc', '44417644-0724-491f-9b0f-22610fa6916b', '7be652d0-e024-4ca7-97c8-86b7f30ed574']",19,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:19.939,Carry,True,2020/2021
,,,,,"[82.1, 42.4]",,,,,,,,,,,,1.125666,,,,,,,,,,,,,af9ed1db-6bfe-46dd-8e9f-59cc245a96b6,318,,"[77.7, 46.1]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,13,Barcelona,217,"['55ce2edb-5191-493a-a5bb-62acda5a2650', 'b6165196-4922-4c71-86c3-f53e8b88ea80']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.463,Carry,,2020/2021
,,,,,"[64.7, 28.2]",,,,,,,,,,,,0.733666,,,,,,,,,,,,,ec8d9bc9-d925-4fc8-a4e3-affeeb402c1b,321,,"[64.9, 28.0]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['301e3296-2dfc-4850-b77e-bf4cb39c67da', '38b9c306-2ba4-41a9-8365-669695848cdb']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.296,Carry,,2020/2021
,,,,,"[63.6, 26.9]",,,,,,,,,,,,0.727542,,,,,,,,,,,,,23bc70a9-4951-4653-be73-c413b56a19f4,326,,"[63.6, 26.8]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['2abde69e-4163-4253-ac41-851d88c45826', '54b54aaa-2b46-435f-adf6-f7d2a2732f71']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.009,Carry,,2020/2021
,,,,,"[60.4, 42.0]",,,,,,,,,,,,2.076516,,,,,,,,,,,,,6728efb5-f21e-4b2d-8c76-0be68edac025,331,,"[57.1, 39.9]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,13,Barcelona,217,"['4037eb1f-f0c2-4cb0-ad72-f287a1b8045d', '4a6433c7-205c-4a2b-95c1-ab78a0e9ca68']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.278,Carry,,2020/2021
,,,,,"[93.5, 4.3]",,,,,,,,,,,,1.658856,,,,,,,,,,,,,36eb6535-2862-421b-8f5c-0bfe45601222,334,,"[94.4, 4.3]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,13,Barcelona,217,"['973a2974-de72-4963-b730-807b86b8c553', 'dfb9a7e0-eb0b-44fe-9ad0-ceddb4e3f203']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.914,Carry,,2020/2021
,,,,,"[93.7, 10.3]",,,,,,,,,,,,0.597322,,,,,,,,,,,,,eedfd668-5d68-486c-9080-89258d76bdb6,337,,"[93.4, 10.5]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,13,Barcelona,217,"['1714f51e-dc7b-4d0b-b076-dc410ccf6a9c', '53da9480-7eed-4808-90c1-b9306bc41b2f', 'd0929906-8cdf-459d-a3b4-05444c67dcfc']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.329,Carry,True,2020/2021
,,,,,"[87.9, 10.5]",,,,,,,,,,,,0.846895,,,,,,,,,,,,,553b6221-c14d-4a66-999e-740fb42092eb,341,,"[88.0, 10.5]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,13,Barcelona,217,"['115c4665-8e03-4124-9b4e-84edff056e45', 'c198351b-da5d-429b-b183-87ac3a19a37d']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.060,Carry,,2020/2021
,,,,,"[68.0, 41.6]",,,,,,,,,,,,0.093079,,,,,,,,,,,,,947a9c35-031e-4b6d-8b6b-32f1471ae9a2,344,,"[68.6, 41.2]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,13,Barcelona,217,"['38698ed3-c5a8-4d46-a063-718a195c0468', '4b9145e1-bd84-4a0d-8050-6d8a91284ef3']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.392,Carry,,2020/2021
,,,,,"[78.3, 19.6]",,,,,,,,,,,,3.210242,,,,,,,,,,,,,aa1f869c-77fc-4e8f-95dd-8272501a78f2,347,,"[70.1, 19.6]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['92339e88-99bb-4057-8328-aabe692dabc4', 'd641bf8d-b99d-4c5f-a15f-7806ab35aa76']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.266,Carry,,2020/2021
,,,,,"[78.3, 18.6]",,,,,,,,,,,,0.584538,,,,,,,,,,,,,f8eefcd6-bdef-4d99-82d7-806c6a91d714,352,,"[78.3, 18.9]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['45ea6a80-20b3-4faf-b813-a662a23c1ee2', '5805f008-64c1-4e16-9ea2-88c222e4bb7e']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.281,Carry,,2020/2021
,,,,,"[99.9, 5.6]",,,,,,,,,,,,3.138863,,,,,,,,,,,,,3fac0446-6dd3-4b21-acd9-a78984d1d4b2,355,,"[92.0, 6.4]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,13,Barcelona,217,"['87a1129e-276b-4c1c-bb1d-65c96893d886', 'de98cd1a-9943-4b04-b574-b33ce6d95a95']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:52.309,Carry,,2020/2021
,,,,,"[90.8, 6.9]",,,,,,,,,,,,1.545365,,,,,,,,,,,,,d803e9be-6bd0-4f3b-b4b6-2d4edd5079ea,358,,"[90.8, 6.9]",3773387,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,13,Barcelona,217,"['7e9721e3-642d-42d3-99b4-84021dec2635', '8fe8c15d-30a0-4f77-a359-9d134d9281e8']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.560,Carry,,2020/2021
,,,,,"[62.6, 37.5]",,,,,,,,,,,,2.345364,,,,,,,,,,,,,564d6094-265b-41b4-86e5-621feef98de6,361,,"[65.0, 30.9]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,13,Barcelona,217,"['75821d00-aff0-4f80-b509-d8c351a73813', 'f085d84a-cc14-495f-854f-fa4caad2b7c8']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.180,Carry,,2020/2021
,,,,,"[75.6, 22.5]",,,,,,,,,,,,0.976521,,,,,,,,,,,,,e997565f-fcdb-4475-8d69-236d1aff22f1,364,,"[70.5, 22.7]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,13,Barcelona,217,"['c76aeaee-ff03-4a80-a881-fab21476cd9c', 'e9a9e35a-73d3-42aa-8a7f-1c8f10a69a54']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.410,Carry,,2020/2021
,,,,,"[95.2, 76.6]",,,,,,,,,,,,3.792059,,,,,,,,,,,,,b3d05993-46fb-41ee-83d6-ea33dae0001b,367,,"[92.7, 78.4]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing Back,13,Barcelona,217,"['1f0fd1be-3525-4958-89ec-83ff9ce6bdf9', '7ce9ae1a-a9c2-4e53-8eae-fccfc43235ad']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:08.586,Carry,,2020/2021
,,,,,"[51.4, 49.5]",,,,,,,,,,,,3.053838,,,,,,,,,,,,,3a886c69-9988-4ada-83f4-83a11082cbe0,375,,"[42.4, 32.2]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Center Forward,14,Levante UD,221,"['0feea0f8-bf44-4a15-81c0-0ae20598f91b', '2af33017-eed5-4fb2-ae73-7431345df583', 'c7e0d161-f2ca-4e05-a910-6ce97b076075']",16,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:16.098,Carry,True,2020/2021
,,,,,"[43.6, 64.1]",,,,,,,,,,,,1.21367,,,,,,,,,,,,,bbb724fb-0daf-41c7-a3be-9c922d646ba3,379,,"[46.5, 64.5]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge De Frutos Sebastián,32673.0,Right Midfield,14,Levante UD,221,"['180d15f7-c8c5-4692-a9fc-87c59c58238c', '59e5ee70-c76b-4f69-84f9-47ad0bd4e063']",20,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:20.665,Carry,,2020/2021
,,,,,"[34.3, 62.1]",,,,,,,,,,,,0.612549,,,,,,,,,,,,,0abab17c-23ba-47c4-9f1e-747035e82f27,382,,"[34.3, 62.2]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,14,Levante UD,221,"['46d7ffec-a7b1-43eb-9285-97b9800ecfb8', 'd0da30d8-6a09-4521-bb2a-c0eb44f196e2']",23,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:23.021,Carry,,2020/2021
,,,,,"[48.3, 41.9]",,,,,,,,,,,,1.394399,,,,,,,,,,,,,7d1e0521-0ddf-4a8c-9061-908d5748a25e,385,,"[44.1, 46.4]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Right Defensive Midfield,14,Levante UD,221,"['1be52ef4-c204-4207-bed3-27ae57b958cf', '5bef408c-73d0-4fad-a25c-32a1618b25c2', 'dc9faf15-32c3-4be6-ad74-9a1d600717df']",24,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:24.833,Carry,True,2020/2021
,,,,,"[38.6, 22.3]",,,,,,,,,,,,3.150012,,,,,,,,,,,,,03d00511-81f8-48f3-ac8c-d46f247697c9,393,,"[38.3, 24.7]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,14,Levante UD,221,"['1b3f43f4-b13c-45ba-9680-b2407e612baf', '41e6fd5c-f9c7-43e1-8caf-a388131fa572', 'c59c7bf5-1963-408d-be6d-c999224f292a']",28,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:28.978,Carry,True,2020/2021
,,,,,"[56.1, 21.9]",,,,,,,,,,,,0.052315,,,,,,,,,,,,,420db246-ad33-4345-9055-b0a184e55f52,397,,"[56.1, 21.9]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,14,Levante UD,221,"['176d34c4-cfed-4c41-bedc-c1171ef83a6f', '41e6fd5c-f9c7-43e1-8caf-a388131fa572', 'abaa68d5-40e4-4c1e-9947-54910419d4d3']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:32.933,Carry,True,2020/2021
,,,,,"[43.1, 21.4]",,,,,,,,,,,,3.058765,,,,,,,,,,,,,ffdc7be9-21a1-4cbc-b08f-b3e8fc627183,400,,"[43.1, 21.4]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,14,Levante UD,221,"['2c6e4d78-9077-4c6f-a379-2cb2984b30ce', '6b33cd2d-d764-4ec1-bc49-ce559569b038']",34,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:34.184,Carry,,2020/2021
,,,,,"[56.9, 20.2]",,,,,,,,,,,,1.942491,,,,,,,,,,,,,e7dd8cdb-ab62-4550-a11c-1d31a1ef035a,404,,"[53.4, 19.9]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,14,Levante UD,221,"['1db4ac4b-60e8-4e04-84ad-91579b970898', '9bef63f4-2295-4d1f-b2e8-24454f3ad9a4', 'e71a3bab-b73c-4b2f-8149-b402bd86eaae', 'f23be9f9-d8fb-49a0-8e3b-bdab1e47496d']",38,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:38.087,Carry,True,2020/2021
,,,,,"[118.6, 4.8]",,,,,,,,,,,,1.778101,,,,,,,,,,,,,b2bb1c0e-3b99-4bd0-9199-46d729a56ac0,409,,"[117.9, 3.4]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Center Forward,14,Levante UD,221,"['248cc10d-14c4-4dc5-9ff7-e7761e6580ef', '2e87e385-bfd7-4e95-89e9-252f3797981b', '6c0f7445-e0cb-49be-ab2c-a7549a1175f1']",45,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:45.810,Carry,True,2020/2021
,,,,,"[13.5, 77.1]",,,,,,,,,,,,1.940326,,,,,,,,,,,,,c9641423-d89c-412a-951b-f83ebd83f047,417,,"[19.6, 71.2]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing Back,15,Barcelona,217,"['11fc87dc-e76f-4f40-94fc-4759f41837e2', '53f0f668-b7be-4a2d-b32a-731b559fc6ae', '85bc9697-c0c3-458f-a929-72a631e9037d']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.780,Carry,True,2020/2021
,,,,,"[15.4, 58.2]",,,,,,,,,,,,0.58188,,,,,,,,,,,,,7c4df47d-5511-46f1-8878-306174a2f22d,421,,"[14.7, 58.2]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,"['3ec09a68-2d46-4fc0-bc43-5b3bbbc1e44f', 'efbd73e3-0d82-43e5-a26a-5a290b732b8a']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.670,Carry,,2020/2021
,,,,,"[53.9, 64.3]",,,,,,,,,,,,3.941974,,,,,,,,,,,,,b9319090-f11e-41f2-91a8-1f40529b442d,424,,"[27.9, 75.2]",3773387,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing Back,15,Barcelona,217,"['670997d0-e036-44ab-b0c8-96892394ea07', '92d77dd3-995a-43c0-b5c1-988a73ab0291', 'f12444bc-4fe6-4313-bca8-1db93bebd815']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.189,Carry,True,2020/2021
,,,,,"[71.3, 10.7]",,,,,,,,,,,,3.344017,,,,,,,,,,,,,6d9c139e-e91b-4dd8-8230-b48d47a17bdd,429,,"[70.5, 10.0]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,16,Levante UD,221,"['18b40ded-7d57-4116-98f6-c1f9d6d61b2c', '784dea4f-cfaf-437f-9890-2fdcb94904a1']",2,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:02.141,Carry,,2020/2021
,,,,,"[71.0, 7.2]",,,,,,,,,,,,0.557376,,,,,,,,,,,,,c5b3fa90-edfb-4b2e-976b-b5ce94e2abae,435,,"[70.9, 7.2]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,16,Levante UD,221,"['ab7eae81-2ca7-43e4-9724-6e2e67fe4546', 'c28c1558-c447-4b74-9eca-0c136b7abcbc', 'cbe6bb0d-1e02-4b5b-8b80-d3689cfb755a']",7,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:07.764,Carry,True,2020/2021
,,,,,"[65.9, 16.4]",,,,,,,,,,,,4.004225,,,,,,,,,,,,,1ff6cd49-a629-477c-89cf-e14b8ec955b6,438,,"[68.6, 16.4]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Right Defensive Midfield,16,Levante UD,221,"['259ba664-5494-45b6-a368-5fb103518873', 'aa4c7538-3f93-429d-b179-2ae6b0da9076']",9,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:09.204,Carry,,2020/2021
,,,,,"[62.6, 7.5]",,,,,,,,,,,,2.302281,,,,,,,,,,,,,42e330ee-5bed-4ff1-8103-30195ee0063d,441,,"[66.8, 2.4]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,16,Levante UD,221,"['27963f79-2e8a-48bf-847d-ba16a6420b28', '6b80f282-2bc1-4e8a-be8a-e8ed3791434f', 'be39a32c-713a-469b-88c5-bd187c08b27a']",14,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:14.787,Carry,True,2020/2021
,,,,,"[44.1, 13.3]",,,,,,,,,,,,0.926982,,,,,,,,,,,,,7cbe8944-ba10-4f73-b18a-e984bc426366,445,,"[47.3, 13.7]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,16,Levante UD,221,"['1610198a-1a69-403c-9655-eb526089a5bf', '26e68fc4-5281-4198-a2f0-dea5c3b8f764', '7977084a-0673-4dc3-9ea6-265348696333']",18,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:18.213,Carry,True,2020/2021
,,,,,"[23.9, 42.6]",,,,,,,,,,,,2.744392,,,,,,,,,,,,,2aa7501b-eb2a-416a-9c58-11cebd716dd1,449,,"[22.5, 42.6]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,16,Levante UD,221,"['80dbbd49-20a3-4adc-8b6e-a55b877c1fef', 'e1e6e40f-1f73-4b76-a7b3-3665852c24ea']",21,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:21.591,Carry,,2020/2021
,,,,,"[44.5, 24.1]",,,,,,,,,,,,2.152812,,,,,,,,,,,,,ce2d49f1-00cb-4eba-8708-432848f906ee,452,,"[43.2, 24.3]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Defensive Midfield,16,Levante UD,221,"['20982b50-0c81-4929-a65b-9a3ba672b986', '54053b43-cfe5-4ad6-87f0-3ab2d2858d94']",25,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:25.738,Carry,,2020/2021
,,,,,"[87.4, 31.0]",,,,,,,,,,,,4.294129,,,,,,,,,,,,,2951d9fa-c362-4dc4-983a-aa0f57b3940b,455,,"[64.1, 21.9]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,16,Levante UD,221,"['1fceb69b-4baa-4658-81ca-d1919b84f0b6', '9712aca6-c5a9-47d6-8d89-101f2b6eb9f9']",28,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:28.735,Carry,,2020/2021
,,,,,"[106.0, 42.6]",,,,,,,,,,,,0.036117002,,,,,,,,,,,,,2a0013a9-1926-465e-88b8-64d9ce257c46,458,,"[106.0, 42.6]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge De Frutos Sebastián,32673.0,Right Midfield,16,Levante UD,221,"['910d59d5-d8bb-49a7-aa6d-4da24e89516c', 'b97da1c1-44ef-4b18-99f5-1899c715a677']",34,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:34.329,Carry,,2020/2021
,,,,,"[120.0, 63.8]",,,,,,,,,,,,1.070983,,,,,,,,,,,,,5f51341c-1516-43dc-a03d-2fb77beb6c42,461,,"[120.0, 63.8]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Right Center Forward,16,Levante UD,221,"['c27ed952-2cde-4ff6-91bd-3c80bb139061', 'e7aa8d71-8bb4-49ec-a8d0-abb05c9010a9']",38,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:38.204,Carry,,2020/2021
,,,,,"[113.8, 64.3]",,,,,,,,,,,,1.788043,,,,,,,,,,,,,804e1c4f-b28e-4113-9574-f6ed3f627363,464,,"[104.3, 66.7]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,16,Levante UD,221,"['372fc65d-11da-4ffb-b5f3-367c5be40dbc', '4e91cd46-28ce-4b3f-8c95-c9ec44e9f2aa', 'ebfe0296-bdfe-4481-99f5-ebd49eb4c632']",40,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:40.941,Carry,True,2020/2021
,,,,,"[100.9, 2.0]",,,,,,,,,,,,2.713643,,,,,,,,,,,,,a73f8e79-b09c-43c6-b01d-8f847123e9b0,468,,"[110.5, 7.6]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio García Aranda,6784.0,Left Back,16,Levante UD,221,"['19a88149-8a0c-41f5-88fa-5fd27f2f7ac8', '39678c65-aa36-4634-8c5b-80b8c6e89716', '997cd08f-937a-42f9-bb4a-4afa11fac4af']",47,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:47.066,Carry,True,2020/2021
,,,,,"[109.8, 15.1]",,,,,,,,,,,,1.734897,,,,,,,,,,,,,7a4df20b-c581-4081-8bf4-55999ba5549a,472,,"[105.0, 13.5]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Left Center Forward,16,Levante UD,221,"['6785232d-3fb7-4823-b5bf-8e26ed8dce71', 'bd432e96-0fa9-4438-9b2b-5d45ef1fa094']",50,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:50.878,Carry,,2020/2021
,,,,,"[86.1, 42.2]",,,,,,,,,,,,1.998712,,,,,,,,,,,,,a683b52a-abdb-4d3f-ad53-41259b2dcc0a,480,,"[86.7, 35.4]",3773387,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Right Defensive Midfield,16,Levante UD,221,"['bd1534d9-4a60-4834-9d4c-b9d556f6bfce', 'e90eb6d5-e6bd-4e55-87ed-fc9d2e4d4f7b']",58,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:58.235,Carry,,2020/2021
,,,,,"[98.1, 64.3]",,,,,,,,,,,,1.206328,,,,,,,,,,,,,ff188305-6a7b-41cf-9386-a28a60f097ee,483,,"[92.7, 62.1]",3773387,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,16,Levante UD,221,"['0c622378-3e07-409b-a125-8059e1483ef1', 'ce6bc356-0e2f-44e3-8ad1-934a40350e34']",1,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:01.303,Carry,,2020/2021
,,,,,"[71.7, 46.7]",,,,,,,,,,,,3.313112,,,,,,,,,,,,,46b5efd9-b02b-42d3-bb42-91736ba4fec4,488,,"[78.2, 37.7]",3773387,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,16,Levante UD,221,"['3abfa4f0-98b8-43a4-bbf9-3fd69972e868', '769a1663-dce5-4218-a6b3-0a2dfab85638']",6,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:06.388,Carry,,2020/2021
,,,,,"[69.0, 60.7]",,,,,,,,,,,,0.203588,,,,,,,,,,,,,78f6b311-5a30-4cc7-82fc-cb3b6cd83c61,491,,"[68.8, 60.7]",3773387,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,16,Levante UD,221,"['185a3db4-c644-42ed-8efa-12c17733f0d3', 'ca1b2ad0-7004-4c10-b306-1255c878932a']",11,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:11.160,Carry,,2020/2021
,,,,,"[67.2, 45.3]",,,,,,,,,,,,2.0778,,,,,,,,,,,,,52983b9d-22a2-419d-9412-893c673ed6d9,494,,"[69.0, 52.9]",3773387,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enis Bardhi,6782.0,Left Midfield,16,Levante UD,221,"['d9d06d52-94ce-439f-a0f3-03f9229559ad', 'f24c142c-4c3f-4fe8-8620-7ce7893b2e63']",12,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:12.047,Carry,,2020/2021
