ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de93543c-b71a-4317-b82c-8e12b10a099d,3630,,"[82.4, 66.8]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,['3d1156ba-f6c0-426f-860c-c11b1cb4c051'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:16.401,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0056e552-a9f5-4a2f-9757-9c60c7d15ebf,3633,,"[93.3, 70.0]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,['ee62628c-7d65-4672-a221-592397a6e628'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.292,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71a107e3-aa03-4371-9190-90db5a1ad9a3,3636,,"[89.5, 62.8]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,['790ef51e-8f86-419d-afbe-d828103963fa'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.064,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644e0b30-d9af-4d8d-850e-74c373f759f8,3639,,"[97.3, 71.0]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,['9da144a9-8543-43bb-bc4b-1a88bcc74ed0'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.703,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07f5d804-3b75-433a-b707-c10a015685b8,3642,,"[92.5, 65.3]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,['045f006a-74b2-4121-9e4c-93d4656900ce'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.707,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b883ae-b959-4692-863a-daaca912dac0,3645,,"[93.8, 76.1]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,194,Barcelona,217,['7577f7a6-64fb-4f3e-85cf-466532414e30'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:23.897,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d733df-6c8a-4a0f-9bd8-936cb4bcec48,3648,,"[105.3, 76.1]",69169,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,194,Barcelona,217,['85b75bb0-a9a0-4f11-9666-2d20c9a9f756'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:24.869,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffe87e9-b8e4-4084-b18c-9c26fc4592c3,3652,,"[56.5, 75.0]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,195,Athletic Club,215,['b18e800b-25aa-4872-a693-9c457bb68411'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:00.387,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28373baf-7706-4e4d-abcc-6903e514b2d7,3654,,"[56.2, 56.2]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,195,Athletic Club,215,['12713083-22b4-41b5-9da5-a08099754551'],1,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:01.613,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0668dc28-94c2-4ecf-b51d-8df8ae1be471,3658,,"[55.3, 42.1]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iñaki Muñoz Oroz,25861.0,Left Center Midfield,195,Athletic Club,215,['896b594b-83c0-413b-bdd9-a3b78eecea70'],4,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:04.377,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3169eb9-4875-47eb-b54c-abc80bd9944c,3661,,"[55.3, 52.5]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,195,Athletic Club,215,['b8fa6ae2-d126-4d5e-9cfd-0d57cded3e7f'],5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:05.101,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d2bc512-01d3-471d-ab44-673a0407336a,3664,,"[74.7, 75.6]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,195,Athletic Club,215,['498ae2a2-5af8-42cb-aaa7-3f66695f7fbd'],8,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:08.132,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58dcf7b5-43f9-4116-aab3-9ae27f6405e2,3667,,"[74.9, 66.8]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Cuéllar Tainta,26045.0,Right Midfield,195,Athletic Club,215,['5e01bf34-184b-4cfc-9eb6-12c625126fd1'],10,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:10.181,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ccbd89-8c31-4df0-8f6e-3fcca7742faa,3670,,"[66.6, 34.9]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Midfield,195,Athletic Club,215,['f4b5331e-c1e2-4a2f-a75f-c6fcc0173378'],14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:14.350,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358d20f1-d029-4792-a8a2-a4e9d26bb47b,3673,,"[79.2, 31.2]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Attacking Midfield,195,Athletic Club,215,['687f2064-10d2-4a91-a0ea-8b85adfb62a1'],19,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:19.559,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e31b80-f560-416c-a84c-ff9f176c9a59,3677,,"[83.2, 42.0]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Cuéllar Tainta,26045.0,Right Midfield,195,Athletic Club,215,['395b78e9-16b1-4676-8371-cde8e32ee559'],21,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:21.324,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6967900b-eb09-4eb0-8dd4-6f7d15964625,3680,,"[77.5, 75.1]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,195,Athletic Club,215,['7a99f603-751a-4eed-a21e-cce4dbc06985'],24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:24.664,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf8591f-52fb-479d-aea8-d4390b5973b2,3684,,"[105.1, 56.2]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ion Vélez Martínez,26477.0,Center Forward,195,Athletic Club,215,"['bb8bd3ed-947f-491c-879f-c7d697148991', 'e8e9660a-0a85-4a26-be10-2e5d11f50aa1']",28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:28.875,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5c63a1d-9556-4623-8219-47c1760cdc53,3687,,"[107.0, 71.0]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Cuéllar Tainta,26045.0,Right Midfield,195,Athletic Club,215,['994f6363-4acd-4b0e-8620-3d527505054f'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:31.523,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e340850-e4b1-46cc-b98b-70248406b45b,3691,,"[111.3, 36.7]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Attacking Midfield,195,Athletic Club,215,['82121f21-0c3f-4e17-afac-df8b9c0783c5'],34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:34.654,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac9d61b-8ac2-4b81-a3d8-517dca4fb5e2,3694,,"[115.5, 65.3]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andoni Iraola Sagarna,26031.0,Right Back,196,Athletic Club,215,['d096f4b6-2d9d-469b-b9c0-98726fbac422'],53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:53.609,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d786840c-0dcb-49af-95f0-22fade381dca,3697,,"[108.2, 73.9]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Cuéllar Tainta,26045.0,Right Midfield,196,Athletic Club,215,['6010c883-9481-4963-a251-dc17c80e635c'],55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:55.650,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9d3f41-aea0-4bc1-9b77-8c26c3847560,3701,,"[110.1, 37.0]",69169,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ustaritz Aldekoaotalora Astarloa,26100.0,Right Center Back,196,Athletic Club,215,['6898bac1-224c-4035-bd41-c75d31e983e0'],59,,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:59.171,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7bc7531-4fb3-4969-8246-e8316b1eecf5,3714,,"[117.8, 18.2]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David López Moreno,25869.0,Left Back,197,Athletic Club,215,"['4edeea92-9090-45ea-8172-cbcf1de57ca5', '61ad762e-24be-413d-9bcf-9bae443f2d78']",34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:34.133,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b79d0774-8c52-48be-bbc7-131ce8bead90,3717,,"[109.6, 2.3]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,197,Athletic Club,215,['48c2730e-af56-4f7a-82fb-2f8a5ce6236e'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:36.422,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05557bc-03c2-49f0-bea3-399ac42879de,3721,,"[110.2, 35.2]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ion Vélez Martínez,26477.0,Center Forward,197,Athletic Club,215,['766c6b87-c628-4d9d-8bdf-b01c1b12e1fa'],39,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:39.770,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631362f1-5a2b-4572-b190-f59573ab6374,3725,,"[109.6, 24.7]",69169,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ion Vélez Martínez,26477.0,Center Forward,198,Athletic Club,215,"['381dcdca-ecf7-4f37-9f63-c14e23ec5ca7', 'fe9d62c6-71f7-4562-a531-ff15b1e42fc1']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:53.809,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2da19e78-e05a-4df8-825e-bfada0e0ac8b,3732,,"[112.2, 44.9]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Attacking Midfield,198,Athletic Club,215,['01ee7702-330f-4e9e-8eab-f73ecad07522'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:00.791,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98b5426d-2700-495c-abc7-99a10d4eadcb,3737,,"[44.1, 69.4]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,199,Barcelona,217,['6b5a1345-5a9f-46c4-9ac7-7e71af06e7fe'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:31.796,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e413021-88f7-42a9-a493-7bc53d495246,3740,,"[50.7, 65.7]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,199,Barcelona,217,"['5d7e0f26-1a67-41a2-8ca4-5cc8eeb8a4b8', '97828ff4-aab5-4ab5-ae51-25e0d4b8944d']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.836,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c1c06c-e1ef-499d-8a62-e04b512dd4e2,3743,,"[40.6, 77.0]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,199,Barcelona,217,['3c20c99a-8dd6-443b-812d-626036b08209'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:34.720,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4aad60-f51b-4d32-968c-814a35a541d0,3746,,"[24.4, 54.5]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Right Center Back,199,Barcelona,217,['3ef913ef-71e1-4ae1-85d0-a3d1372c1bda'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:37.261,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46060db3-f148-4d88-8a15-bfead14f901c,3750,,"[27.8, 12.5]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,199,Barcelona,217,"['6bef9f79-f0a1-4f68-81bc-6ea31aba3ee9', 'f2931630-05e5-4f79-8801-cec422b2fb3f']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:40.644,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9771169-36d7-46d6-bac7-8f9f93c5f863,3753,,"[66.3, 28.5]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,199,Barcelona,217,['de992507-e332-4697-9c6b-15f40fa49839'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:44.048,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69769db2-8fbc-479c-b67a-1c1c2ea11f99,3759,,"[37.9, 45.4]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Amorebieta Mardaras,26028.0,Left Center Back,200,Athletic Club,215,['5aa49468-2289-47bd-8ea0-d48089ddd898'],49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:49.514,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c534740-46f4-45b5-9d8e-0f1c30c2268c,3762,,"[53.0, 42.1]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aritz Aduriz Zubeldia,6394.0,Center Attacking Midfield,200,Athletic Club,215,['57f9a48b-5e5c-430c-9eb4-c2c6b00af854'],52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:52.915,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e90e2d99-5f16-45ce-9ecd-c95ce944007a,3765,,"[41.4, 54.8]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ustaritz Aldekoaotalora Astarloa,26100.0,Right Center Back,200,Athletic Club,215,['9ab81b16-7e2d-48cf-9c6c-15d514d00e0e'],56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:56.554,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ba7dbd4-1329-40a9-890f-f30cffc29d34,3768,,"[63.2, 76.8]",69169,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,200,Athletic Club,215,['28beefee-f200-4e04-9834-c9fcbdf42943'],58,,,,,,,,,,,,,,,,,,Athletic Club,215,00:46:58.459,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b386af6-2bc3-4143-995c-e2f030cfa09e,3771,,"[110.1, 67.3]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cuéllar Tainta,26045.0,Right Midfield,200,Athletic Club,215,['870089f8-1223-49fa-9582-4ec935926b64'],3,,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:03.684,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f827d07-1737-4a51-96ea-5be6a22d84cc,3774,,"[107.7, 34.4]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ion Vélez Martínez,26477.0,Center Forward,200,Athletic Club,215,['29dc4035-fe75-46f5-a7ba-f025fae1a317'],5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:47:05.750,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7af0c559-a26c-480b-917f-acb11ff8b430,3778,,"[25.1, 68.0]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Oleguer Presas Renom,25873.0,Right Center Back,201,Barcelona,217,['907b7e05-b611-497a-9ed8-1d8818f9c5b6'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:13.037,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ee3b7b-b361-4199-9d89-7d9e05e30464,3781,,"[25.4, 57.5]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,201,Barcelona,217,['8fd1a3fe-4f6b-4786-8d8b-4b9183bec961'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:15.769,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c81dc264-53e1-4a47-bee3-33db6adce9d1,3784,,"[22.2, 36.7]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,201,Barcelona,217,['5737875e-c5a9-400d-9f13-ed4dd940ea41'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:19.077,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb27c64-f020-40cc-aa3a-07b3800640f2,3787,,"[49.3, 36.4]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,201,Barcelona,217,['d93e9930-6064-40c2-8cb4-ccebc0929764'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.931,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e23c043-7c02-4e5d-b8ad-ff0f40f67558,3790,,"[50.9, 20.7]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,201,Barcelona,217,['db58c183-af51-43b6-99bc-e49de9d9faab'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.621,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e8c5a4-1201-472f-8bce-8537b83f5bf0,3794,,"[44.7, 37.0]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,201,Barcelona,217,['f3e67ed9-8ca1-4dad-87f3-01684ee72ecc'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:29.528,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1921c6c-9eed-49c3-b98f-f436ced1bff2,3797,,"[64.9, 32.9]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,201,Barcelona,217,['b1150d20-d76b-42bb-a052-6eaaa3fa7412'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:31.729,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbeb5bed-92cf-41a7-b15f-7452d243f713,3800,,"[53.5, 41.3]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,201,Barcelona,217,['04d4ebf1-1aeb-42dc-8a0d-0471c4c35d9b'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:32.810,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a528a71-0397-4d60-a91d-19428fd01339,3803,,"[64.3, 29.8]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,201,Barcelona,217,['50996364-95c3-4a84-a4d0-a3f20dffc2cb'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:34.341,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe52910-075e-4b54-9bc0-b8eec3e704f6,3806,,"[83.4, 42.3]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,201,Barcelona,217,['2b2b68a5-902f-4095-8739-6ffd7c0adc6b'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:39.680,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8879c02d-0169-4987-9f10-28b326824cf2,3809,,"[92.5, 69.7]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,201,Barcelona,217,['cc92a27e-760f-4c27-91d1-dd30a625f5b7'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:41.995,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965c46a-d0b6-4672-bada-5bae57f90541,3812,,"[75.7, 64.6]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianluca Zambrotta,15774.0,Right Back,201,Barcelona,217,['44f764f1-d80a-4a93-8f50-204603801795'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:46.311,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7ef8df5-ea54-455b-8fef-58bf15dfca68,3815,,"[92.5, 77.4]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,201,Barcelona,217,['62d144f0-abb5-471d-9e2d-562ce1bb0f6a'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:48.614,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d532187c-42c5-4366-9e07-6a63d26ad9f0,3819,,"[116.9, 66.2]",69169,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gianluca Zambrotta,15774.0,Right Back,201,Barcelona,217,['49203fbb-8f69-4b2b-a192-11ed09dd7c49'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:53.411,Ball Receipt*,,2007/2008
,,,,"[66.0, 36.1]",,,,,,,,,,,,2.181064,,,,,,,,,,,,,,,0193def7-ccf4-4b98-bc9f-2e3a937d37ef,7,,"[63.9, 39.5]",69169,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aritz Aduriz Zubeldia,6394.0,Center Forward,2,Athletic Club,215,"['0fc4dc8b-42e2-464c-af8a-bcf97db7d189', 'ab083f6b-8cc0-4ca2-8ad8-2cb0949ed899', 'c6e904c5-a505-416e-b66b-86ae24652939']",1,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:01.178,Carry,True,2007/2008
,,,,"[66.5, 22.2]",,,,,,,,,,,,1.76794,,,,,,,,,,,,,,,e5141b95-48ce-451e-8bbd-ee64ac930d48,11,,"[72.6, 27.9]",69169,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Markel Susaeta Laskurain,6390.0,Center Attacking Midfield,2,Athletic Club,215,"['bdbda546-cfb5-4b6c-9c49-6cf313932ab7', 'c9112dc4-3675-4278-acba-8199c67bac5e', 'd84ef650-9791-4c1c-8aaa-7d25c6402d8a']",4,,,,,,,,,,,,,,,,,,Athletic Club,215,00:00:04.281,Carry,True,2007/2008
