bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72ff6e4b-189a-4065-8882-2bd490df2fff,2509,,,"[39.5, 43.6]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,120,Barcelona,217,['13fdd127-b2a1-4c84-b067-b252e815b5fb'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.182,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b998746-f4c4-4d66-8763-e59e1b51b072,2513,,,"[36.5, 68.0]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,120,Barcelona,217,['f587125e-d48c-49dc-8795-0e261b39ca52'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.068,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07245949-4bef-497f-a4ce-6c9d2fc6ff3a,2517,,,"[57.7, 63.7]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,120,Barcelona,217,['c886409b-5a2c-415c-a7eb-fb653e082794'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.865,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26070c5-1308-4a5b-b813-d49a6f983e08,2521,,,"[61.1, 72.7]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,120,Barcelona,217,['646324f9-cce9-4fd5-a8e8-ccac06413dc4'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.929,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf68525-a69c-4b98-a652-52bf5f83ad44,2524,,,"[57.2, 65.4]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,120,Barcelona,217,['e62e60c5-28be-4282-89dd-eddd0b6e70b0'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.320,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1235f30-3aa0-4907-b6c6-062cf31d8b73,2528,,,"[64.7, 56.8]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,120,Barcelona,217,"['41b8c5e0-e5ad-4248-980c-53a20cacd5c7', '6af90531-9f5d-4604-913b-e3609ff5de10']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.709,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8121de-ea6a-4ac0-b166-f13aadba61ef,2530,,,"[51.9, 60.7]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['a554a966-b26a-452b-8cd7-9b090e0d5a9c'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.569,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c78ac0e4-67bf-46e7-8f87-708246e0116d,2533,,,"[41.8, 70.1]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,120,Barcelona,217,"['0c309ec6-ad6a-496a-970e-40ee864f1895', 'a1978e81-241f-4a83-bf79-0b2fe03c30e5']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.403,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77caa73e-9be4-47e9-b4a4-4c9a497a107c,2541,,,"[24.9, 44.0]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,121,Barcelona,217,['d488279f-dcb4-4f3d-bcac-541de1376f6b'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:48.251,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d9a537-7021-4f82-9857-536fa748aef4,2544,,,"[45.9, 16.6]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,121,Barcelona,217,['614a3a25-7b61-4abe-b757-466bf3ee6f3f'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.805,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023dff0-456c-4278-8c68-c5e76f6da6e3,2547,,,"[83.5, 1.6]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,121,Barcelona,217,['646aff53-65c6-416b-8e3c-fc3ddd603cc6'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.106,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641fe80-0c7c-4893-abc1-a98a58224964,2550,,,"[81.6, 12.8]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,121,Barcelona,217,['3d8b66d6-994b-4573-962f-0c80ad77decc'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.773,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6399c23-3e1f-4884-bbd9-b94b3cb981cf,2553,,,"[77.6, 3.1]",303700,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,121,Barcelona,217,['50c59e95-8358-46ac-a8ab-b271ffbc2e91'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.688,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778967d5-3ff3-49bb-b655-30070a43ee49,2556,,,"[56.2, 14.1]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Lenglet,6826.0,Left Center Back,121,Barcelona,217,['af952c02-aaca-42c8-abc0-9eadf3ed7558'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.079,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e7e30d-f6aa-4f35-80fe-c91ec877087c,2559,,,"[77.3, 21.3]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,121,Barcelona,217,['8b28cddb-4d76-4b33-8259-6314aeaa6b67'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.306,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1da174-375c-4d65-a02b-a6891133e371,2562,,,"[87.0, 15.1]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Wing,121,Barcelona,217,['a5a03fc4-03f3-4abc-a68b-f14bb8b93a5f'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:06.984,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29b83460-6d0c-4d3e-b199-2c419b6b92b0,2571,,,"[48.1, 54.7]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,123,Eibar,322,['57b09116-5cbc-4ebf-bcbc-212292b589c4'],29,,,,,,,,,,,,,,,,,,,Eibar,322,00:18:29.645,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8143cb7a-9a9d-411f-8c79-ed20c1a89533,2574,,,"[41.5, 31.2]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anaitz Arbilla Zabala,6709.0,Left Center Back,123,Eibar,322,['f88160a2-d4f9-481e-b3d8-2647c97b1ee1'],31,,,,,,,,,,,,,,,,,,,Eibar,322,00:18:31.485,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0c4aad-2157-434b-be01-833deb4c37eb,2577,,,"[63.3, 5.3]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ángel Valdés Díaz,6705.0,Left Back,123,Eibar,322,['43524aaa-95a4-4e6d-90e3-d858df0c1f6b'],35,,,,,,,,,,,,,,,,,,,Eibar,322,00:18:35.045,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e27e489-3dc9-4de0-b90f-521fe5645672,2582,,,"[100.9, 9.2]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Expósito Jaén,6910.0,Right Midfield,123,Eibar,322,"['454a04f5-9b2d-4469-a52a-2a7b0203f028', '64f4fc02-a85b-4069-a584-c16719b888d5']",38,,,,,,,,,,,,,,,,,,,Eibar,322,00:18:38.965,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42e39e04-b93c-4c3c-9eb8-798ac8bdd8c0,2586,,,"[11.2, 67.5]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,['275678c9-5f3b-46b9-ba8e-deaf3d55a828'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.142,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e1bf8c0-842b-4b32-9e28-77c49da61c8a,2589,,,"[15.3, 78.0]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,124,Barcelona,217,['c29b8cd6-40fe-4d4a-b9a5-8d7eb4756357'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.405,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1bd2c64-71a2-4f2d-8785-f89577ca7a6d,2593,,,"[95.2, 8.5]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,125,Eibar,322,['b06d11f5-9963-4b89-abb4-f32c49db579e'],55,,,,,,,,,,,,,,,,,,,Eibar,322,00:18:55.987,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb7986a3-5a85-40ad-a61c-62b8bc4f4b78,2596,,,"[87.5, 4.0]",303700,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,125,Eibar,322,['fd389325-578d-4d8b-a43f-6c7f459f7c01'],58,,,,,,,,,,,,,,,,,,,Eibar,322,00:18:58.116,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6854b406-0f51-4126-a44a-887daa7ec91f,2600,,,"[95.2, 4.9]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo Expósito Jaén,6910.0,Right Midfield,125,Eibar,322,['e8d0fa1b-9404-47b2-a757-7af045bf3632'],2,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:02.596,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06fc8932-ec85-49a2-920d-d14b452660e4,2603,,,"[106.3, 30.1]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,125,Eibar,322,['f2c11eb5-8d01-4b79-88a7-709ab706ab31'],5,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:05.629,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de0048c-151a-4052-aec3-70afdce46e6b,2605,,,"[103.5, 35.5]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,125,Eibar,322,['03e76b65-a008-4aae-9dcb-2e81a66906dd'],7,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:07.827,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea5f7d7-934a-411a-8943-34266f8d36e7,2608,,,"[37.6, 74.4]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Center Midfield,126,Eibar,322,['703433c6-f0d3-4ba4-9e5c-2fa6212d1acb'],34,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:34.867,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5acf48-aeab-47ad-9327-b8e841f119ed,2610,,,"[42.3, 68.2]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,126,Eibar,322,['4e69980f-98a4-41fe-bbc5-9059888928ea'],36,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:36.707,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab7f393-8db8-4ccb-b155-579ca8ab2028,2614,,,"[51.1, 65.8]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Enrich Ametller,6700.0,Right Center Forward,126,Eibar,322,"['62c58f10-747a-45b9-9aa1-606a834476a2', 'bf0f4b2e-1dd9-4a6e-8322-c27d16a15440']",37,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:37.585,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170efa1a-0647-4aa1-9943-8b572389294f,2616,,,"[43.2, 57.7]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Center Midfield,126,Eibar,322,['cb040385-3d6e-4d00-8bdd-3a9dd84d7626'],39,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:39.220,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc8636a-186f-4e67-aa7d-bca8b6254cf9,2621,,,"[51.3, 48.1]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Expósito Jaén,6910.0,Right Midfield,126,Eibar,322,['dad32eeb-501b-45bf-b464-519e22b37b6d'],40,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:40.905,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7474a67-0db0-473f-949a-fc34e54483a5,2623,,,"[57.9, 18.1]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,126,Eibar,322,['427927f2-2b13-49d0-b8f3-5da0ecf5747a'],42,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:42.825,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8082becd-451c-4be1-a535-d82350bec4d1,2627,,,"[56.7, 36.1]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Center Midfield,126,Eibar,322,['458bf06c-eea1-4c12-89ec-4f6f8f8367dd'],49,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:49.745,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd68332-a638-43d4-b6fb-bc5af43dd3b7,2630,,,"[61.6, 71.4]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Ezequiel De Blasis,8555.0,Right Back,126,Eibar,322,['1c72ba5d-0bfa-4f79-a7b1-c43830c4a105'],52,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:52.905,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4deb7b67-ed6d-43ad-a836-848cec41d624,2634,,,"[65.2, 45.3]",303700,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Center Midfield,126,Eibar,322,"['20499bf5-fd3a-460f-bcf7-47140f77e3df', 'b5c68287-02c6-41ce-93db-ef3db57266bd']",58,,,,,,,,,,,,,,,,,,,Eibar,322,00:19:58.825,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4db6d054-9a1d-45f1-a437-60bf37b647b8,2637,,,"[81.5, 6.8]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,126,Eibar,322,['0402e5fc-dd68-4f77-a38e-7bc027a3e962'],1,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:01.945,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094a16bb-cb50-46f7-904f-706ad7e90293,2640,,,"[105.0, 8.9]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,126,Eibar,322,['d374ead5-d053-4d01-9b61-42b814f306a2'],5,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:05.705,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aba5b0e-6114-41d4-99a4-10acdfc1b818,2645,,,"[17.4, 69.5]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,126,Eibar,322,['31727dbe-a0cb-46bd-b182-57a540dff1b4'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.682,Ball Receipt*,,2019/2020
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b9766b-6867-445b-99c1-899609af9a5d,2649,,,"[41.6, 76.7]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,126,Eibar,322,['bf647704-1574-478f-ac1e-8c6936814432'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.682,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a9320e-dad0-4280-b728-ac9d977965ce,2653,,,"[87.3, 25.8]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Center Midfield,126,Eibar,322,['eb683275-a166-47e7-9f4c-a720bc66cd11'],19,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:19.122,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec59893-2672-4496-9cc1-d5de56497dd3,2656,,,"[79.3, 15.6]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anaitz Arbilla Zabala,6709.0,Left Center Back,126,Eibar,322,['d1b4c574-2486-4780-883c-f35acaa66056'],20,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:20.282,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475be6c1-35a4-4d53-9df2-946629b9536b,2659,,,"[87.7, 8.7]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,126,Eibar,322,['330e95b4-10f6-43fc-b1ba-9a0ee4797620'],21,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:21.962,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc13e9c2-ad9f-42ec-adb7-48747a41f33a,2665,,,"[91.1, 4.7]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,126,Eibar,322,['05e26658-3e42-4527-8e06-357bb8db8ff6'],27,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:27.802,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac061d2-3963-4889-bd00-de27ba3c7e10,2668,,,"[102.4, 25.2]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Papa Kouly Diop,6867.0,Left Center Midfield,126,Eibar,322,['93d6c6e3-5fc0-427d-b4d2-0c90caed6504'],30,,,,,,,,,,,,,,,,,,,Eibar,322,00:20:30.494,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25af18f-a4b3-4917-9e66-65ad8d68dc2e,2675,,,"[16.8, 71.8]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,126,Eibar,322,"['7f58adcd-0840-42d8-9bfd-9c2659cd8e88', 'd1ed1ed4-ec6a-4621-b5ea-005af2d188b8']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.888,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d365dac4-11d1-474a-8ca6-0d6d302e0086,2684,,,"[31.3, 61.5]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['defd67a9-ecb3-4b8c-8887-09e37f1224a5'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.864,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d788eea5-42c9-48b8-b4d6-1e10b48300e6,2687,,,"[45.7, 55.1]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['d709fd05-a32a-46f1-a441-e1e17da5e1a8'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.508,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,effd93fb-a5c8-4200-9e76-2f1cd678cb2d,2690,,,"[34.6, 48.5]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,127,Barcelona,217,['46aa8568-faf2-480a-a4c7-e3d86be1da66'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.757,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b90754-05ba-477e-a1d4-d7cfffcc26aa,2693,,,"[47.2, 26.5]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,127,Barcelona,217,['4803bf36-f354-4022-b30f-4abf1aafd1aa'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:43.725,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46cf211b-de03-4320-90db-59d9e5e84843,2697,,,"[92.5, 42.7]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['d1bb4c62-3967-4dd7-a4ae-911f5da99463'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.802,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11d831fe-a0ef-4506-b47c-7731638af175,2700,,,"[110.1, 30.9]",303700,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,127,Barcelona,217,['33252c83-785e-479b-aff4-f74bdcf3974b'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.562,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c330624-9e7f-4da6-8c56-3acf5456ae18,2704,,,"[32.9, 29.5]",303700,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anaitz Arbilla Zabala,6709.0,Left Center Back,128,Eibar,322,['ae46c32d-57f9-456a-a2be-72f1e35e69b5'],9,,,,,,,,,,,,,,,,,,,Eibar,322,00:22:09.773,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef41f4fd-5c91-4754-8e96-12cad2fa03dd,2706,,,"[104.6, 76.5]",303700,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,128,Eibar,322,['dbbcf37f-a4e9-41f8-81ea-38542c7bffe9'],15,,,,,,,,,,,,,,,,,,,Eibar,322,00:22:15.482,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d685fa1-10e4-42e2-b39a-aae8eaef157f,2711,,,"[90.9, 75.2]",303700,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Ezequiel De Blasis,8555.0,Right Back,129,Eibar,322,['116bdd1e-6df6-4e42-ae74-45b253414ba6'],22,,,,,,,,,,,,,,,,,,,Eibar,322,00:22:22.745,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fc56636-216b-4c66-a61f-2d5ef1e31392,2715,,,"[81.0, 58.1]",303700,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Álvarez Díaz,13107.0,Right Center Midfield,129,Eibar,322,['2ff119fd-1173-4270-813b-c184d7ab5ee8'],25,,,,,,,,,,,,,,,,,,,Eibar,322,00:22:25.385,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143674d5-1478-4de1-b487-e8b797258495,2718,,,"[102.9, 10.2]",303700,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,129,Eibar,322,['acb9fe78-a68e-4f15-9eb6-6b235538651e'],28,,,,,,,,,,,,,,,,,,,Eibar,322,00:22:28.963,Ball Receipt*,,2019/2020
